"No.","Time","Source","Destination","Protocol","Length","Stream index","Info"
"1054","266.706102738","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","156","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1055","266.827192379","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"1056","266.843597777","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","174","","Protected Payload (KP0)"
"1057","266.843924703","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1058","266.844173900","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","97","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1059","266.870580873","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","95","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1060","266.960758215","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1061","267.562189416","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::200e","TCP","86","15","33942  >  443 [FIN, ACK] Seq=650 Ack=793 Win=64256 Len=0 TSval=177384093 TSecr=848499728"
"1062","267.646441689","2404:6800:4009:801::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","15","443  >  33942 [FIN, ACK] Seq=793 Ack=651 Win=66816 Len=0 TSval=848502048 TSecr=177384093"
"1063","267.646515492","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:801::200e","TCP","86","15","33942  >  443 [ACK] Seq=651 Ack=794 Win=64256 Len=0 TSval=177384178 TSecr=848502048"
"1064","267.723594659","192.168.225.121","192.168.225.1","DNS","100","","Standard query 0x8ab9 AAAA connectivity-check.ubuntu.com OPT"
"1065","267.727777371","192.168.225.1","192.168.225.121","DNS","100","","Standard query response 0x8ab9 AAAA connectivity-check.ubuntu.com OPT"
"1066","267.730372673","192.168.225.121","192.168.225.1","DNS","100","","Standard query 0xae1b AAAA connectivity-check.ubuntu.com OPT"
"1067","267.733830009","192.168.225.1","192.168.225.121","DNS","100","","Standard query response 0xae1b AAAA connectivity-check.ubuntu.com OPT"
"1068","269.636328635","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"1069","269.636329102","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"1070","269.662896834","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1071","269.663047704","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1072","269.840768809","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"1073","269.841152479","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","96","","40628  >  443 Len=34"
"1074","270.184708919","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bc","TCP","86","4","[TCP Dup ACK 156#5] 39404  >  5228 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2009472441 TSecr=4218899648"
"1075","270.352109186","2404:6800:4003:c04::bc","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","4","[TCP Dup ACK 157#5] [TCP ACKed unseen segment] 5228  >  39404 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=4218944948 TSecr=2009058723"
"1076","272.294351635","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.121? Tell 192.168.225.1"
"1077","272.294386501","20:16:b9:48:0b:f7","6e:df:24:b1:0e:fa","ARP","42","","192.168.225.121 is at 20:16:b9:48:0b:f7"
"1078","274.702528246","192.168.225.121","35.174.127.31","TLSv1.2","398","2","Application Data"
"1079","274.707049331","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","157","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1080","274.905452481","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","157","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1081","274.943313929","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"1082","274.943314325","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","174","","Protected Payload (KP0)"
"1083","274.943314450","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1084","274.944053816","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","97","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1085","274.969476033","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","95","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1086","275.018085366","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1087","275.082216699","35.174.127.31","192.168.225.121","TCP","66","2","443  >  41724 [ACK] Seq=1605 Ack=2277 Win=748 Len=0 TSval=451531987 TSecr=1129550899"
"1088","275.082217140","35.174.127.31","192.168.225.121","TLSv1.2","435","2","Application Data"
"1089","275.082295798","192.168.225.121","35.174.127.31","TCP","66","2","41724  >  443 [ACK] Seq=2277 Ack=1974 Win=499 Len=0 TSval=1129551278 TSecr=451531987"
"1090","276.389952046","fe80::6cdf:24ff:feae:bf7","ff02::1:ff34:4c65","ICMPv6","86","","Neighbor Solicitation for 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 from 6e:df:24:b1:0e:fa"
"1091","276.390037257","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Advertisement 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 (sol, ovr) is at 20:16:b9:48:0b:f7"
"1092","277.404605203","192.168.225.121","140.82.113.26","TCP","66","3","[TCP Keep-Alive] 55264  >  443 [ACK] Seq=121 Ack=105 Win=501 Len=0 TSval=1048617900 TSecr=2072959496"
"1093","277.412763277","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  48971 Len=48"
"1094","277.439107442","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"1095","277.701267592","140.82.113.26","192.168.225.121","TCP","66","3","[TCP Keep-Alive ACK] 443  >  55264 [ACK] Seq=105 Ack=122 Win=68 Len=0 TSval=2073005085 TSecr=1048572331"
"1096","277.716518594","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","156","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1097","277.800238148","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","91","","Protected Payload (KP0)"
"1098","277.826284446","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","95","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1099","277.835353019","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","174","","Protected Payload (KP0)"
"1100","277.835955355","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","97","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1101","277.836314027","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1102","277.864149526","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80a::2003","QUIC","95","","Protected Payload (KP0), DCID=8bb8dfe0e86c2268"
"1103","277.936477425","2404:6800:4007:80a::2003","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1104","283.709379361","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:804::200a","QUIC","1392","","Initial, DCID=340ca735865388e7"
"1105","283.824629324","2404:6800:4007:804::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=340ca735865388e7"
"1106","283.852742878","2404:6800:4007:804::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=340ca735865388e7"
"1107","283.852743608","2404:6800:4007:804::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","285","","Handshake, SCID=340ca735865388e7"
"1108","283.852743730","2404:6800:4007:804::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","126","","Protected Payload (KP0)"
"1109","283.856873801","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:804::200a","QUIC","1392","","Protected Payload (KP0), DCID=340ca735865388e7"
"1110","283.857587937","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:804::200a","QUIC","1355","","Protected Payload (KP0), DCID=340ca735865388e7"
"1111","283.883397267","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:804::200a","QUIC","96","","Protected Payload (KP0), DCID=340ca735865388e7"
"1112","284.029035650","2404:6800:4007:804::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","674","","Protected Payload (KP0)"
"1113","284.029036335","2404:6800:4007:804::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","88","","Protected Payload (KP0)"
"1114","284.029036464","2404:6800:4007:804::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1115","284.029659543","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:804::200a","QUIC","95","","Protected Payload (KP0), DCID=340ca735865388e7"
"1116","284.379329035","2404:6800:4007:804::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","887","","Protected Payload (KP0)"
"1117","284.379329380","2404:6800:4007:804::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","248","","Protected Payload (KP0)"
"1118","284.379329474","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","488","","443  >  40628 Len=426"
"1119","284.379329576","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1120","284.380009334","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:804::200a","QUIC","97","","Protected Payload (KP0), DCID=340ca735865388e7"
"1121","284.380271389","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","96","","40628  >  443 Len=34"
"1122","284.380365927","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","96","","40628  >  443 Len=34"
"1123","284.406101349","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:804::200a","QUIC","95","","Protected Payload (KP0), DCID=340ca735865388e7"
"1124","284.411806642","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","493","","40628  >  443 Len=431"
"1125","284.504187445","2404:6800:4007:804::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"1126","284.544698878","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","94","","443  >  40628 Len=32"
"1127","284.550890187","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","432","","443  >  40628 Len=370"
"1128","284.550890812","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  40628 Len=47"
"1129","284.551520283","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","101","","40628  >  443 Len=39"
"1130","284.577675288","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1131","284.637137034","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1132","284.685331553","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1133","284.794422190","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  52968 Len=26"
"1134","288.883107399","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"1135","288.883107851","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1136","288.905347343","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","504","","40628  >  443 Len=442"
"1137","289.004553042","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  40628 Len=48"
"1138","289.004913133","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","96","","40628  >  443 Len=34"
"1139","289.050353520","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","94","","443  >  40628 Len=32"
"1140","289.050888711","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","96","","40628  >  443 Len=34"
"1141","289.068771211","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","434","","443  >  40628 Len=372"
"1142","289.068771746","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  40628 Len=47"
"1143","289.069376118","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","103","","40628  >  443 Len=41"
"1144","289.069552022","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","96","","40628  >  443 Len=34"
"1145","289.300157600","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1146","292.159085443","140.82.113.26","192.168.225.121","TLSv1.2","92","3","Application Data"
"1147","292.159156621","192.168.225.121","140.82.113.26","TCP","66","3","55264  >  443 [ACK] Seq=122 Ack=131 Win=501 Len=0 TSval=1048632654 TSecr=2073019207"
"1148","292.159431777","192.168.225.121","140.82.113.26","TLSv1.2","96","3","Application Data"
"1149","292.414251905","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"1150","292.500544928","140.82.113.26","192.168.225.121","TCP","66","3","443  >  55264 [ACK] Seq=131 Ack=152 Win=68 Len=0 TSval=2073019890 TSecr=1048632654"
"1151","292.628644482","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  48971 Len=26"
"1152","294.411432401","35.174.127.31","192.168.225.121","TLSv1.2","98","2","Application Data"
"1153","294.411500240","192.168.225.121","35.174.127.31","TCP","66","2","41724  >  443 [ACK] Seq=2277 Ack=2006 Win=501 Len=0 TSval=1129570608 TSecr=451551326"
"1154","295.702883878","192.168.225.121","35.174.127.31","TLSv1.2","220","2","Application Data"
"1155","296.254428141","35.174.127.31","192.168.225.121","TCP","66","2","443  >  41724 [ACK] Seq=2006 Ack=2431 Win=751 Len=0 TSval=451552991 TSecr=1129571899"
"1156","298.506433615","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"1157","298.532706760","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1158","299.700366226","192.168.225.121","91.108.56.164","SSL","155","0","Continuation Data"
"1159","299.939916379","91.108.56.164","192.168.225.121","SSL","155","0","Continuation Data"
"1160","299.939971619","192.168.225.121","91.108.56.164","TCP","66","0","36680  >  443 [ACK] Seq=1019 Ack=1012 Win=665 Len=0 TSval=1302897614 TSecr=1166610496"
"1161","302.598451114","fe80::6cdf:24ff:feae:bf7","ff02::1:ff34:4c65","ICMPv6","86","","Neighbor Solicitation for 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 from 6e:df:24:b1:0e:fa"
"1162","302.598534509","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Advertisement 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 (sol, ovr) is at 20:16:b9:48:0b:f7"
"1163","303.884698362","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1164","304.020487926","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  48971 Len=48"
"1165","304.046683222","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"1166","304.071387413","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"1167","306.488695600","6e:df:24:b1:0e:fa","ff:ff:ff:ff:ff:ff","ARP","42","","Who has 192.168.225.121? Tell 192.168.225.1"
"1168","306.488729224","20:16:b9:48:0b:f7","6e:df:24:b1:0e:fa","ARP","42","","192.168.225.121 is at 20:16:b9:48:0b:f7"
"1169","307.612328760","fe80::4c2c:be6b:7951:be66","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Solicitation for fe80::6cdf:24ff:feae:bf7 from 20:16:b9:48:0b:f7"
"1170","307.653768511","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","78","","Neighbor Advertisement fe80::6cdf:24ff:feae:bf7 (rtr, sol)"
"1171","308.892605611","fe80::4c2c:be6b:7951:be66","fe80::155c:ead8:f61c:38ce","ICMPv6","86","","Neighbor Solicitation for fe80::155c:ead8:f61c:38ce from 20:16:b9:48:0b:f7"
"1172","308.901829820","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","174","","Redirect"
"1173","308.909251621","fe80::155c:ead8:f61c:38ce","fe80::4c2c:be6b:7951:be66","ICMPv6","86","","Neighbor Advertisement fe80::155c:ead8:f61c:38ce (rtr, sol, ovr) is at 6e:df:24:b1:0e:fa"
"1174","309.972901030","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  40628 Len=47"
"1175","309.999095620","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"1176","310.177679124","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  40628 Len=47"
"1177","310.178074708","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","96","","40628  >  443 Len=34"
"1178","312.020113408","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","134","","Destination Unreachable (Address unreachable)"
"1179","312.839331684","fe80::6cdf:24ff:feae:bf7","fe80::4c2c:be6b:7951:be66","ICMPv6","86","","Neighbor Solicitation for fe80::4c2c:be6b:7951:be66 from 6e:df:24:b1:0e:fa"
"1180","312.839407838","fe80::4c2c:be6b:7951:be66","fe80::6cdf:24ff:feae:bf7","ICMPv6","78","","Neighbor Advertisement fe80::4c2c:be6b:7951:be66 (sol)"
"1181","313.507563284","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1182","313.863394049","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  52968 Len=26"
"1183","315.910819184","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  40628 Len=47"
"1184","315.911246534","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","96","","40628  >  443 Len=34"
"1185","316.957367280","192.168.225.121","239.255.255.250","SSDP","213","","M-SEARCH * HTTP/1.1 "
"1186","317.084618454","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bc","TCP","86","4","[TCP Dup ACK 156#6] 39404  >  5228 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2009519341 TSecr=4218944948"
"1187","317.182516461","2404:6800:4003:c04::bc","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","4","[TCP Dup ACK 157#6] [TCP ACKed unseen segment] 5228  >  39404 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=4218991818 TSecr=2009058723"
"1188","317.958006440","192.168.225.121","239.255.255.250","SSDP","213","","M-SEARCH * HTTP/1.1 "
"1189","318.958980882","192.168.225.121","239.255.255.250","SSDP","213","","M-SEARCH * HTTP/1.1 "
"1190","319.021619351","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"1191","319.288809693","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  48971 Len=26"
"1192","319.804261339","d8:0f:99:33:5e:16","20:16:b9:48:0b:f7","EAPOL","145","","Key (Group Message 1 of 2)"
"1193","319.805081662","20:16:b9:48:0b:f7","d8:0f:99:33:5e:16","EAPOL","113","","Key (Group Message 2 of 2)"
"1194","319.959494921","192.168.225.121","239.255.255.250","SSDP","213","","M-SEARCH * HTTP/1.1 "
"1195","322.254989140","0.0.0.0","224.0.0.1","IGMPv2","46","","Membership Query, general"
"1196","322.452628732","192.168.225.121","224.0.0.251","IGMPv2","46","","Membership Report group 224.0.0.251"
"1197","322.677048552","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"1198","322.703374601","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"1199","328.807690483","fe80::6cdf:24ff:feae:bf7","ff02::1:ff34:4c65","ICMPv6","86","","Neighbor Solicitation for 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 from 6e:df:24:b1:0e:fa"
"1200","328.807779661","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","fe80::6cdf:24ff:feae:bf7","ICMPv6","86","","Neighbor Advertisement 2409:4043:2c8d:a357:4c15:6e42:4d34:4c65 (sol, ovr) is at 20:16:b9:48:0b:f7"
